User1_ID,User2_ID,h1_linear,h2_linear,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Method
1021,1262,9.633050213567644e-07,2.5245383461245084e-05,0.9632448215790639,0.03675517842093612,4.727223667157364,9.859377266890608,14.586600934047972,0.27392677810418725,GNN
39,1610,1.7881590127010196e-05,0.0001881370623751,0.9132040234714813,0.08679597652851866,3.525379458398986,13.995284881082934,17.52066433948192,0.3290265603658577,GNN
1506,1438,1.4309715613872143e-05,9.419644640581256e-05,0.8681207099438635,0.13187929005613652,2.9220466059849532,13.600791075454504,16.52283768143946,0.3102880315763279,GNN
794,1647,6.393082592455486e-06,4.065734158301402e-05,0.864122742685312,0.13587725731468797,2.878189894219634,12.43186529942479,15.310055193644423,0.2875127735895666,GNN
932,430,1.4960832905452937e-05,0.0001026572980066,0.8728016438499634,0.12719835615003658,2.974186577398627,13.672739080020023,16.64692565741865,0.31261832220504504,GNN
1930,853,2.09939138875474e-06,2.6630249520648488e-05,0.9269259439971765,0.07307405600282348,3.7658103389577113,10.927022604496615,14.692832943454327,0.27592174541698267,GNN
511,782,1.678371145456338e-06,2.7837077746170468e-05,0.9431358421273249,0.056864157872675035,4.1221581831107095,10.629294670000261,14.75145285311097,0.27702258879081637,GNN
185,114,5.977386301109655e-06,3.8504359966298525e-05,0.8656215908166967,0.1343784091833034,2.894073081035994,12.337386257115611,15.231459338151605,0.2860367950826593,GNN
316,454,4.447261872151679e-06,3.858266762915815e-05,0.8966472424265463,0.10335275757345372,3.271540214557605,11.961675810086126,15.233216024643731,0.28606978450035175,GNN
1268,1148,1.570677100899979e-05,0.0001616749766907,0.9114521577744812,0.08854784222551874,3.496453947653125,13.805438609898507,17.301892557551632,0.32491817009486634,GNN
1537,1053,8.145130992845222e-06,5.618875074125502e-05,0.8733928254708765,0.12660717452912354,2.9803477229090323,12.796627555946054,15.776975278855087,0.29628122589399225,GNN
1620,404,1.6584093414381142e-05,0.0001150810428664,0.8740433961271653,0.12595660387283467,2.9883978299228433,13.823388869321885,16.811786699244728,0.3157143042111686,GNN
1662,1313,7.594515303469324e-06,4.946178050112537e-05,0.8668943506343476,0.13310564936565236,2.908119771272543,12.684889379830503,15.593009151103047,0.2928264629315126,GNN
365,328,2.0177517149847177e-06,2.895592392125833e-05,0.9348559164020012,0.06514408359799886,3.93000270475045,10.882113501892785,14.812116206643235,0.27816180669752555,GNN
1108,1922,3.946991636411897e-06,3.038216326115322e-05,0.8850250858726543,0.11497491412734565,3.117798835930861,11.770740944133548,14.88853978006441,0.2795969911749185,GNN
1062,1299,7.165413565414619e-06,4.522216578260571e-05,0.8632230453365013,0.13677695466349873,2.8688329570624327,12.594872770319835,15.463705727382267,0.2903982296222022,GNN
351,915,7.874774279448982e-06,5.102272240612348e-05,0.8662969612870154,0.13370303871298467,2.901709448478311,12.73616788223229,15.637877330710602,0.2936690578537202,GNN
830,1596,5.002747932159011e-06,3.2021886074607686e-05,0.864880556787011,0.1351194432129889,2.8858484716899997,12.079411252850441,14.965259724540442,0.2810377413059238,GNN
369,972,1.4930596852805668e-05,0.0001067037562925,0.8772501643925428,0.12274983560745721,3.025516656317562,13.677154579325068,16.70267123564263,0.31366518752380523,GNN
1940,759,1.6531029634569736e-05,0.0001304559067839,0.8875340214758534,0.11246597852414672,3.151750941998112,13.840861620558183,16.992612562556296,0.31911009507147975,GNN
1800,874,5.6676844392305394e-06,3.640896176674301e-05,0.8653009460049146,0.13469905399508547,2.890554388000318,12.260111747229756,15.150666135230074,0.28451955183530653,GNN
961,1378,7.564844366061539e-06,4.78162970814284e-05,0.8634039644481831,0.13659603555181696,2.8708076911809672,12.67342317384713,15.544230865028098,0.2919104387798704,GNN
1904,1587,1.3171053860879223e-05,8.313002517468245e-05,0.8632304643646259,0.13676953563537403,2.8694900566375465,13.473027734236625,16.342517790874172,0.30690174255162767,GNN
15,965,1.6724889154499067e-05,0.0001269106186293,0.8835602044887573,0.11643979551124264,3.1016895167086287,13.851207000090652,16.95289651679928,0.3183642538366062,GNN
1170,1362,1.1813687709085286e-05,7.783284683861549e-05,0.8682192483101592,0.13178075168984074,2.9229841511440564,13.324443721976102,16.24742787312016,0.3051160163966227,GNN
411,1877,1.2588212534129665e-05,8.447775222730671e-05,0.8703128067076003,0.12968719329239978,2.9461232309515366,13.419523430862927,16.365646661814463,0.3073360875458115,GNN
292,465,1.3971320755561542e-05,0.0002007490257626,0.9349324785372409,0.06506752146275908,3.940435734542155,13.673225314483059,17.613661049025215,0.33077297744648293,GNN
216,70,1.3311427293333096e-05,9.068616605423082e-05,0.8720025448199961,0.12799745518000402,2.9650748551763435,13.502906183341253,16.467981038517596,0.3092578598782647,GNN
1786,310,1.0008921684660256e-05,6.316887985435314e-05,0.8632246190216007,0.13677538097839936,2.8692101878084593,13.076973818634299,15.946184006442758,0.2994588545810847,GNN
244,1709,1.24454053834332e-05,7.862889789960198e-05,0.8633488817942848,0.13665111820571527,2.87069869052469,13.391475446863288,16.262174137387976,0.30539294154719204,GNN
255,1090,8.907300626443078e-06,5.8174889827653695e-05,0.8672181011659392,0.13278189883406083,2.9118122780524978,12.91542610122636,15.827238379278858,0.29722513388317107,GNN
1425,676,1.7953715198492632e-05,0.0001829812780043,0.910649136258845,0.089350863741155,3.4835558135241773,13.99705024296565,17.480606056489826,0.328274292140654,GNN
236,1714,7.422961651076996e-06,4.688278447738417e-05,0.863311671779302,0.13668832822069793,2.8698111912413418,12.645957709376933,15.515768900618275,0.29137594179564835,GNN
276,1042,5.342008195738418e-06,3.5013402186658046e-05,0.8676259726981077,0.13237402730189232,2.9155393196726016,12.178622856949858,15.09416217662246,0.2834584446314077,GNN
1728,76,1.108131239551698e-05,7.226638740691918e-05,0.8670471720061423,0.13295282799385766,2.910164915942495,13.230173672569956,16.14033858851245,0.30310495001901316,GNN
1548,1439,5.378417767829214e-06,3.457989233566074e-05,0.8653992685401511,0.13460073145984877,2.8915185921864563,12.184713836981455,15.076232429167911,0.28312173575902183,GNN
1452,1453,1.6284680663457955e-05,0.0002063933410293,0.9268689359656388,0.0731310640343612,3.7722495183284495,13.881760641755076,17.654010160083526,0.33153070723161554,GNN
363,1446,9.81655561181015e-06,0.0001515729172775,0.939174746431306,0.06082525356869397,4.036918547127322,13.170623188222859,17.20754173535018,0.323146323668548,GNN
1748,63,8.81095263395245e-06,5.95717051843875e-05,0.871152234864007,0.12884776513599314,2.9551540769987916,12.906266998379701,15.861421075378493,0.2978670624484224,GNN
936,423,7.203684425115994e-06,4.578645852704405e-05,0.8640561428260433,0.1359438571739567,2.8776449468460052,12.603947989906612,15.481592936752616,0.29073413965732614,GNN
